kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,eventDate,countryCode,locality,municipality,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919027,"Находище: Равнища. Датата е приблизителна: 1976. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1976-06-02T00:00:00Z,BG,"Ravnishta, Smolyan, Bulgaria",Равнища,41.54097,24.912989,WGS84,Microtus subterraneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915539,"Находище: Айтос. Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1976-06-12T00:00:00Z,BG,"Aytos, Burgas, Bulgaria",Айтос,42.691348,27.2454,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918569,"Находище: Чудните мостове. Датата е приблизителна: 1976. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1976-06-17T00:00:00Z,BG,"Zabardo, Smolyan, Bulgaria",Орехово,41.819979,24.582686,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915693,"Находище: Бачково. Датата е приблизителна: 1976. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1976-06-18T00:00:00Z,BG,"Bachkovo, Plovdiv, Bulgaria",Бачково,41.944531,24.85714,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920405,"Находище: Чепеларе . Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1976-07-14T00:00:00Z,BG,"Chepelare, Smolyan, Bulgaria",Чепеларе,41.728966,24.687547,WGS84,Microtus subterraneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920404,"Находище: Чепеларе . Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1976-07-14T00:00:00Z,BG,"Chepelare, Smolyan, Bulgaria",Чепеларе,41.728966,24.687547,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918412,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918410,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Neomys fodiens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918409,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918407,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Mus musculus musculus,infrasp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918411,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918408,"Находище: Мугла. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-08-03T00:00:00Z,BG,"Mugla, Smolyan, Bulgaria",Мугла,41.61169,24.49817,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916199,"Находище: Варна. Датата е приблизителна: 1976. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1976-09-02T00:00:00Z,BG,"Kumanovo, Varna, Bulgaria",Варна,43.233614,27.95313,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915830,"Находище: Богомилово. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-09-24T00:00:00Z,BG,"Bogomilovo, Stara Zagora, Bulgaria",Богомилово,42.38922,25.56686,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915831,"Находище: Богомилово. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-09-24T00:00:00Z,BG,"Bogomilovo, Stara Zagora, Bulgaria",Богомилово,42.38922,25.56686,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915828,"Находище: Богомилово. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-09-24T00:00:00Z,BG,"Bogomilovo, Stara Zagora, Bulgaria",Богомилово,42.38922,25.56686,WGS84,Mus musculus musculus,infrasp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915832,"Находище: Богомилово. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-09-24T00:00:00Z,BG,"Bogomilovo, Stara Zagora, Bulgaria",Богомилово,42.38922,25.56686,WGS84,Micromys minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915829,"Находище: Богомилово. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1976-09-24T00:00:00Z,BG,"Bogomilovo, Stara Zagora, Bulgaria",Богомилово,42.38922,25.56686,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:1470786,"Белчева и др., 1977",Nedko Nedyalkov | BSPB NA,1,present,1977-01-01T00:00:00Z,BG,"Dobrich, Dobrich, Bulgaria",Добрич,43.55747,27.84851,WGS84,Microtus levis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915765,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915770,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915762,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Lepus europaeus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915768,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Nannospalax leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915759,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Erinaceus roumanicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915758,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Clethrionomys glareolus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915769,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Rattus rattus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915764,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915761,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915766,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915763,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915760,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Rattus norvegicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915767,"Находище: Бероново. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-01-01T00:00:00Z,BG,"Beronovo, Burgas, Bulgaria",Бероново,42.838665,26.69105,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917128,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917124,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Rattus norvegicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917123,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Mus musculus musculus,infrasp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917129,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917126,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917127,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917130,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Muscardinus avellanarius,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917122,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917125,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917121,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917131,"Находище: Зелендол. Източник: Симеонов, Петров, 1986","Nedko Nedyalkov | BSPB Симеонов, Петров",1,present,1977-03-01T00:00:00Z,BG,"Zelen dol, Blagoevgrad, Bulgaria",Зелендол,42.008893,23.035984,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920714,"Находище: Юндола. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB Skuratowics et al.,1,present,1977-03-18T00:00:00Z,BG,"Yundola, Pazardzhik, Bulgaria",Юндола,42.064804,23.855565,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920258,"Находище: Места. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-05-24T00:00:00Z,BG,"Mesta, Blagoevgrad, Bulgaria",Филипово,41.764438,23.67559,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916637,"Находище: Гостун. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-05-25T00:00:00Z,BG,"Gostun, Blagoevgrad, Bulgaria",Гостун,41.795714,23.69029,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918839,"Находище: Пловдив. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-09T00:00:00Z,BG,"Plovdiv, Plovdiv, Bulgaria",Пловдив,42.164382,24.711159,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918840,"Находище: Пловдив. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-09T00:00:00Z,BG,"Plovdiv, Plovdiv, Bulgaria",Пловдив,42.164382,24.711159,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918833,"Находище: Пловдив. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-10T00:00:00Z,BG,"Plovdiv, Plovdiv, Bulgaria",Пловдив,42.164382,24.711159,WGS84,Apodemus agrarius,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916828,"Находище: Долене. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1977-06-14T00:00:00Z,BG,"Dolene, Blagoevgrad, Bulgaria",Долене,41.44659,23.032,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916825,"Находище: Долене. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1977-06-14T00:00:00Z,BG,"Dolene, Blagoevgrad, Bulgaria",Долене,41.44659,23.032,WGS84,Mus musculus musculus,infrasp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916826,"Находище: Долене. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1977-06-14T00:00:00Z,BG,"Dolene, Blagoevgrad, Bulgaria",Долене,41.44659,23.032,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919650,"Находище: Смолянски езера. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-14T00:00:00Z,BG,"Vodata, Smolyan, Bulgaria",Смолян,41.615726,24.666056,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916827,"Находище: Долене. Източник: Симеонов, 1983",Nedko Nedyalkov | BSPB Симеонов,1,present,1977-06-14T00:00:00Z,BG,"Dolene, Blagoevgrad, Bulgaria",Долене,41.44659,23.032,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918571,"Находище: Чудните мостове. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB Skuratowics et al.,1,present,1977-06-17T00:00:00Z,BG,"Zabardo, Smolyan, Bulgaria",Орехово,41.819979,24.582686,WGS84,Microtus subterraneus,sp.,ICZN
