kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3652,NA | NA | NA,4,present,1997-08-04,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3653,NA | NA | NA,2,present,1997-08-04,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3654,NA | NA | NA,2,present,1997-07-12,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3655,NA | NA | NA,6,present,1997-07-12,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3656,NA | NA | NA,2,present,1997-07-12,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3657,NA | NA | NA,3,present,1997-07-12,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3658,NA | NA | NA,2,present,1997-07-12,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3659,Slaveya Stoicheva | Stanimira Deleva | Georgi Tsankov,10,present,2012-02-15,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3660,Slaveya Stoicheva | Stanimira Deleva | Georgi Tsankov,65,present,2012-02-15,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3661,Slaveya Stoicheva | Stanimira Deleva | Georgi Tsankov,2,present,2012-02-15,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3662,Slaveya Stoicheva | Stanimira Deleva | Georgi Tsankov,4,present,2012-02-15,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3663,NA | NA | NA,2,present,1978-08-16,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3664,NA | NA | NA,6,present,1993-11-23,roost observation,BG,Gorna Karanska Dupka,41.63655,24.33857,1080,1080,1080,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3665,Vasil Popov | NA | NA,1,present, ,capturing,BG,Gorna Karanska dupka,41.6366,24.3386,1083,1083,1083,cave,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3666,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,14,present,2011-08-16,capturing,BG,Gornata Modurska Peshtera (Chiflika),41.87931,24.53227,1670,1670,1670,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3667,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,1,present,2011-08-16,roost observation,BG,Gornata Modurska Peshtera (Chiflika),41.87931,24.53227,1670,1670,1670,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3668,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,6,present,2011-08-16,capturing,BG,Gornata Modurska Peshtera (Chiflika),41.87931,24.53227,1670,1670,1670,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3669,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,1,present,2011-08-16,capturing,BG,Gornata Modurska Peshtera (Chiflika),41.87931,24.53227,1670,1670,1670,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3670,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,2,present,2011-08-16,capturing,BG,Gornata Modurska Peshtera (Chiflika),41.87931,24.53227,1670,1670,1670,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3671,NA | NA | NA,1,present,1948-07-01,found dead,BG,Gornata Peshtera,43.08121,24.13908,300,300,300,cave,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3672,NA | NA | NA,1,present,1956-03-18,found dead,BG,Gornata Peshtera,43.08314,23.37134,450,450,450,cave,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3673,NA | NA | NA,2,present,1998-02-13,roost observation,BG,Gorni Razh BSF 3,41.62403,24.37989,1289,1289,1289,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3674,NA | NA | NA,3,present,1998-02-13,roost observation,BG,Gorni Razh BSF 3,41.62403,24.37989,1289,1289,1289,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3675,NA | NA | NA,3,present,2003-05-02,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3676,NA | NA | NA,3,present,2007-04-05,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3677,NA | NA | NA,1,present,1998-02-08,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3678,NA | NA | NA,2,present,1998-02-08,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3679,NA | NA | NA,1,present,1996-02-13,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3680,NA | NA | NA,3,present,2010-09-13,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3681,NA | NA | NA,1,present,1996-04-21,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3682,NA | NA | NA,2,present,1996-04-27,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3683,NA | NA | NA,2,present,1996-04-27,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3684,NA | NA | NA,2,present,2002-04-27,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3685,NA | NA | NA,4,present,2002-04-27,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3686,Slaveya Stoicheva | Stanimira Deleva | NA,1,present,2012-02-29,roost observation,BG,Gouk in (Razklonenata),41.60599,25.71877,174,174,174,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3687,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,1,present,2012-09-04,roost observation,BG,Gradishteto BSF  1845,42.34629,22.81225,1067,1067,1067,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3688,NA | NA | NA,4,present,1959-06-01,roost observation,BG,Gramatikovo,42.06214,27.65613,291,291,291, ,WGS84,Nyctalus noctula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3689,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,5,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3690,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,1,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3691,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,4,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3692,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,3,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Myotis aurascens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3693,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,5,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Myotis cf mystacinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3694,Boyan Petrov | Violeta Zhelyazkova | Vasil Karayonchev,1,present,2011-09-05,capturing,BG,Granicharskata Propast,43.13242,23.01406,1025,1025,1025,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3695,NA | NA | NA,1,present,1997-11-01,roost observation,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3696,NA | NA | NA,1,present,1997-11-01,roost observation,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3697,NA | NA | NA,6,present,2001-09-19,roost observation,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3698,NA | NA | NA,1,present,1997-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3699,NA | NA | NA,1,present,1997-09-28,roost observation,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3700,Boyan Petrov | Teodor Atanasov | NA,2,present,2007-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3701,Boyan Petrov | Teodor Atanasov | NA,1,present,2007-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3702,Boyan Petrov | Teodor Atanasov | NA,1,present,2007-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3703,Boyan Petrov | Teodor Atanasov | NA,1,present,2007-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Pipistrellus pipistrellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3704,Boyan Petrov | Teodor Atanasov | NA,1,present,2007-09-28,capturing,BG,Grazhdenitsa,42.82249,24.24107,764,764,764,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3705,Boyan Petrov | Nia Toshkova | NA,1,present,2015-08-03,roost observation,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3706,Boyan Petrov | Nia Toshkova | NA,2,present,2015-08-03,roost observation,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3707,Boyan Petrov | Nia Toshkova | NA,2,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3708,Boyan Petrov | Nia Toshkova | NA,2,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3709,Boyan Petrov | Nia Toshkova | NA,1,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3710,Boyan Petrov | Nia Toshkova | NA,1,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3711,Boyan Petrov | Nia Toshkova | NA,1,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:3712,Boyan Petrov | Nia Toshkova | NA,2,present,2015-08-03,capturing,BG,Grimnina  Dupka,43.24142,23.26424,327,327,327,cave,WGS84,Rhinolophus blasii,sp.,ICZN
