kingdom,scientificName,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonRank,nomenclaturalCode
Animalia,Gallinula chloropus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:639,PPNEA,1,present,2023/02/25,casual observation,AL,41.0665,20.6392,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:640,PPNEA,17,present,2023/02/25,casual observation,AL,41.0665,20.6392,WGS84,30,species,ICZN
Animalia,Tachybaptus ruficollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:641,PPNEA,1,present,2023/02/25,casual observation,AL,41.0665,20.6392,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:642,PPNEA,1,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:643,PPNEA,11,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:644,PPNEA,103,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:645,PPNEA,6,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:646,PPNEA,326,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Phalacrocorax carbo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:647,PPNEA,37,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:648,PPNEA,1,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:649,PPNEA,11,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Tachybaptus ruficollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:650,PPNEA,1,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:651,PPNEA,5,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:652,PPNEA,2,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Ardea cinerea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:653,PPNEA,1,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Podiceps nigricollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:654,PPNEA,1,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:655,PPNEA,27,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:656,PPNEA,124,present,2023/02/25,casual observation,AL,41.0508,20.6434,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:657,PPNEA,2,present,2023/02/25,casual observation,AL,41.0305,20.6352,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:658,PPNEA,40,present,2023/02/25,casual observation,AL,41.0305,20.6352,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:659,PPNEA,9,present,2023/02/25,casual observation,AL,41.0305,20.6352,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:660,PPNEA,2,present,2023/02/25,casual observation,AL,41.0305,20.6352,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:661,PPNEA,2,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:662,PPNEA,2,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:663,PPNEA,97,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Netta rufina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:664,PPNEA,55,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:665,PPNEA,180,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:666,PPNEA,79,present,2023/02/25,casual observation,AL,40.9298,20.6412,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:667,PPNEA,1,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:668,PPNEA,25,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:669,PPNEA,1,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:670,PPNEA,1,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:671,PPNEA,32,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:672,PPNEA,12,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:673,PPNEA,11,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:674,PPNEA,50,present,2023/02/25,casual observation,AL,40.9629,20.645,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:675,PPNEA,1,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:676,PPNEA,14,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Mergus merganser,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:677,PPNEA,7,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:678,PPNEA,6,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:679,PPNEA,1,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:680,PPNEA,9,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:681,PPNEA,97,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Cygnus olor,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:682,PPNEA,5,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:683,PPNEA,191,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Aythya ferina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:684,PPNEA,7,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Aythya fuligula,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:685,PPNEA,37,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:686,PPNEA,131,present,2023/02/25,casual observation,AL,40.9034,20.6582,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:687,PPNEA,1,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Mergus merganser,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:688,PPNEA,1,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:689,PPNEA,138,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:690,PPNEA,2,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:691,PPNEA,10,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:692,PPNEA,9,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:693,PPNEA,134,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Mergus merganser,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:694,PPNEA,2,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:695,PPNEA,220,present,2023/02/25,casual observation,AL,40.9012,20.6741,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:696,PPNEA,107,present,2023/02/25,casual observation,AL,40.9008,20.7014,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:697,PPNEA,3,present,2023/02/25,casual observation,AL,40.9008,20.7014,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:698,PPNEA,5,present,2023/02/25,casual observation,AL,40.9008,20.7014,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:699,PPNEA,700,present,2023/02/25,casual observation,AL,40.9008,20.7014,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:700,PPNEA,175,present,2023/02/25,casual observation,AL,40.9008,20.7014,WGS84,30,species,ICZN
Animalia,Tachybaptus ruficollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:701,PPNEA,2,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Aythya ferina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:702,PPNEA,115,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:703,PPNEA,3,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Microcarbo pygmaeus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:704,PPNEA,4,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Netta rufina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:705,PPNEA,2,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Aythya fuligula,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:706,PPNEA,144,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Netta rufina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:707,PPNEA,35,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:708,PPNEA,40,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Netta rufina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:709,PPNEA,2,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Netta rufina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:710,PPNEA,4,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Anas crecca,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:711,PPNEA,101,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:712,PPNEA,25,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:713,PPNEA,151,present,2023/02/25,casual observation,AL,40.9069,20.7287,WGS84,30,species,ICZN
Animalia,Podiceps cristatus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:714,PPNEA,20,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Ardea alba,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:715,PPNEA,1,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Ardea cinerea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:716,PPNEA,2,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Chroicocephalus ridibundus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:717,PPNEA,9,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:718,PPNEA,32,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Podiceps nigricollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:719,PPNEA,3,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Aythya ferina,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:720,PPNEA,12,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Fulica atra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:721,PPNEA,124,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Podiceps nigricollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:722,PPNEA,7,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Aythya fuligula,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:723,PPNEA,148,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Anas platyrhynchos,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:724,PPNEA,27,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Mareca penelope,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:725,PPNEA,6,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Anas crecca,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:726,PPNEA,37,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Anas crecca,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:727,PPNEA,28,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Anas platyrhynchos,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:728,PPNEA,95,present,2023/02/24,casual observation,AL,40.7663,20.9231,WGS84,30,species,ICZN
Animalia,Emberiza cirlus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:729,PPNEA,1,present,2023/02/24,casual observation,AL,40.7909,20.9089,WGS84,30,species,ICZN
Animalia,Podiceps nigricollis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:730,PPNEA,2,present,2023/02/24,casual observation,AL,40.7909,20.9089,WGS84,30,species,ICZN
