date,time,scientific name,species type,species group,number,lat,lng
4/21/2023,9:19:00,Tringa nebularia,Species,Birds,2,40.556534,19.459768
4/21/2023,9:14:00,Oenanthe oenanthe,Species,Birds,1,40.556534,19.459768
4/21/2023,9:13:00,Tringa erythropus,Species,Birds,10,40.556534,19.459768
4/21/2023,9:11:00,Tringa nebularia,Species,Birds,2,40.556534,19.459768
4/21/2023,9:10:00,Recurvirostra avosetta,Species,Birds,20,40.556534,19.459768
4/21/2023,9:09:00,Calidris ferruginea,Species,Birds,95,40.556534,19.459768
4/21/2023,9:09:00,Calidris pugnax,Species,Birds,12,40.556534,19.459768
4/21/2023,9:06:00,Recurvirostra avosetta,Species,Birds,30,40.556534,19.459768
4/21/2023,9:04:00,Recurvirostra avosetta,Species,Birds,35,40.556534,19.459768
4/21/2023,9:04:00,Pelecanus crispus,Species,Birds,3,40.556534,19.459768
4/21/2023,9:02:00,Calidris ferruginea,Species,Birds,68,40.556534,19.459768
4/21/2023,9:02:00,Tringa erythropus,Species,Birds,2,40.556534,19.459768
4/21/2023,9:02:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,9:00:00,Calidris minuta,Species,Birds,1,40.556534,19.459768
4/21/2023,9:00:00,Tringa nebularia,Species,Birds,3,40.556534,19.459768
4/21/2023,9:00:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,9:00:00,Tringa erythropus,Species,Birds,3,40.556534,19.459768
4/21/2023,8:59:00,Actitis hypoleucos,Species,Birds,1,40.556534,19.459768
4/21/2023,8:58:00,Calidris pugnax,Species,Birds,11,40.556534,19.459768
4/21/2023,8:58:00,Calidris ferruginea,Species,Birds,18,40.556534,19.459768
4/21/2023,8:56:00,Recurvirostra avosetta,Species,Birds,5,40.556534,19.459768
4/21/2023,8:56:00,Tringa nebularia,Species,Birds,3,40.556534,19.459768
4/21/2023,8:56:00,Tringa erythropus,Species,Birds,3,40.556534,19.459768
4/21/2023,8:55:00,Calidris pugnax,Species,Birds,30,40.556534,19.459768
4/21/2023,8:53:00,Phoenicopterus roseus,Species,Birds,37,40.556534,19.459768
4/21/2023,8:52:00,Calidris pugnax,Species,Birds,22,40.556534,19.459768
4/21/2023,8:48:00,Limosa limosa,Species,Birds,1,40.556534,19.459768
4/21/2023,8:47:00,Calidris minuta,Species,Birds,1,40.556534,19.459768
4/21/2023,8:46:00,Chroicocephalus genei,Species,Birds,10,40.556534,19.459768
4/21/2023,8:45:00,Calidris ferruginea,Species,Birds,1,40.556534,19.459768
4/21/2023,8:45:00,Tringa glareola,Species,Birds,1,40.556534,19.459768
4/21/2023,8:44:00,Calidris pugnax,Species,Birds,2,40.556534,19.459768
4/21/2023,8:43:00,Tringa erythropus,Species,Birds,1,40.556534,19.459768
4/21/2023,8:43:00,Limosa limosa,Species,Birds,1,40.556534,19.459768
4/21/2023,8:36:00,Platalea leucorodia,Species,Birds,3,40.556534,19.459768
4/21/2023,8:36:00,Tadorna tadorna,Species,Birds,25,40.556534,19.459768
4/21/2023,8:34:00,Phoenicopterus roseus,Species,Birds,100,40.556534,19.459768
4/21/2023,8:32:00,Platalea leucorodia,Species,Birds,5,40.556534,19.459768
4/21/2023,8:31:00,Recurvirostra avosetta,Species,Birds,50,40.556534,19.459768
4/21/2023,8:31:00,Phoenicopterus roseus,Species,Birds,40,40.556534,19.459768
4/21/2023,8:28:00,Phoenicopterus roseus,Species,Birds,31,40.556534,19.459768
4/21/2023,8:25:00,Tringa erythropus,Species,Birds,1,40.556534,19.459768
4/21/2023,8:25:00,Calidris pugnax,Species,Birds,3,40.556534,19.459768
4/21/2023,8:24:00,Calidris pugnax,Species,Birds,3,40.556534,19.459768
4/21/2023,8:21:00,Tringa nebularia,Species,Birds,3,40.556534,19.459768
4/21/2023,8:20:00,Tringa erythropus,Species,Birds,1,40.556534,19.459768
4/21/2023,8:19:00,Tringa nebularia,Species,Birds,2,40.556534,19.459768
4/21/2023,8:18:00,Calidris pugnax,Species,Birds,1,40.556534,19.459768
4/21/2023,8:17:00,Tringa erythropus,Species,Birds,1,40.556534,19.459768
4/21/2023,8:16:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,8:16:00,Calidris pugnax,Species,Birds,2,40.556534,19.459768
4/21/2023,8:16:00,Himantopus himantopus,Species,Birds,4,40.556534,19.459768
4/21/2023,8:15:00,Calidris pugnax,Species,Birds,1,40.556534,19.459768
4/21/2023,8:15:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,8:14:00,Phoenicopterus roseus,Species,Birds,30,40.556534,19.459768
4/21/2023,8:13:00,Actitis hypoleucos,Species,Birds,1,40.556534,19.459768
4/21/2023,8:13:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,8:12:00,Calidris pugnax,Species,Birds,21,40.556534,19.459768
4/21/2023,8:12:00,Motacilla flava,Species,Birds,2,40.556534,19.459768
4/21/2023,8:12:00,Glareola pratincola,Species,Birds,1,40.556534,19.459768
4/21/2023,8:12:00,Calidris ferruginea,Species,Birds,95,40.556534,19.459768
4/21/2023,8:09:00,Recurvirostra avosetta,Species,Birds,10,40.556534,19.459768
4/21/2023,8:08:00,Egretta garzetta,Species,Birds,9,40.556534,19.459768
4/21/2023,8:02:00,Phoenicopterus roseus,Species,Birds,22,40.556534,19.459768
4/21/2023,8:01:00,Ardea cinerea,Species,Birds,3,40.556534,19.459768
4/21/2023,8:01:00,Pelecanus crispus,Species,Birds,4,40.556534,19.459768
4/21/2023,8:01:00,Phoenicopterus roseus,Species,Birds,150,40.556534,19.459768
4/21/2023,8:00:00,Chroicocephalus genei,Species,Birds,5,40.556534,19.459768
4/21/2023,8:00:00,Calidris minuta,Species,Birds,1,40.556534,19.459768
4/21/2023,8:00:00,Calidris ferruginea,Species,Birds,35,40.556534,19.459768
4/21/2023,8:00:00,Phoenicopterus roseus,Species,Birds,354,40.556534,19.459768
4/21/2023,7:51:00,Chroicocephalus genei,Species,Birds,4,40.556534,19.459768
4/21/2023,7:50:00,Lanius senator,Species,Birds,1,40.556534,19.459768
4/21/2023,7:49:00,Recurvirostra avosetta,Species,Birds,5,40.556534,19.459768
4/21/2023,7:46:00,Platalea leucorodia,Species,Birds,1,40.556534,19.459768
4/21/2023,7:44:00,Phoenicopterus roseus,Species,Birds,50,40.556534,19.459768
4/21/2023,7:40:00,Actitis hypoleucos,Species,Birds,2,40.556534,19.459768
4/21/2023,7:36:00,Sterna hirundo,Species,Birds,1,40.556534,19.459768
4/21/2023,7:35:00,Charadrius alexandrinus,Species,Birds,2,40.556534,19.459768
4/21/2023,7:35:00,Calidris minuta,Species,Birds,1,40.556534,19.459768
4/21/2023,7:31:00,Himantopus himantopus,Species,Birds,5,40.556534,19.459768
4/21/2023,7:31:00,Tringa nebularia,Species,Birds,2,40.556534,19.459768
4/21/2023,7:31:00,Tringa glareola,Species,Birds,2,40.556534,19.459768
4/21/2023,7:24:00,Himantopus himantopus,Species,Birds,8,40.556534,19.459768
4/21/2023,7:22:00,Motacilla flava,Species,Birds,2,40.556534,19.459768
4/21/2023,7:21:00,Recurvirostra avosetta,Species,Birds,10,40.556534,19.459768
4/21/2023,7:21:00,Himantopus himantopus,Species,Birds,5,40.556534,19.459768
4/21/2023,7:20:00,Tringa nebularia,Species,Birds,1,40.556534,19.459768
4/21/2023,7:20:00,Calidris ferruginea,Species,Birds,15,40.556534,19.459768
4/21/2023,7:17:00,Glareola pratincola,Species,Birds,17,40.556534,19.459768
4/21/2023,7:15:00,Buteo buteo,Species,Birds,1,40.556534,19.459768
4/21/2023,7:13:00,Cisticola juncidis,Species,Birds,1,40.556534,19.459768
4/21/2023,7:12:00,Emberiza calandra,Species,Birds,2,40.556534,19.459768
4/21/2023,7:12:00,Calandrella brachydactyla,Species,Birds,1,40.556534,19.459768
4/21/2023,7:12:00,Hirundo rustica,Species,Birds,20,40.556534,19.459768
4/21/2023,7:12:00,Delichon urbicum,Species,Birds,10,40.556534,19.459768
4/21/2023,7:11:00,Cecropis daurica,Species,Birds,3,40.556534,19.459768
4/21/2023,7:09:00,Calidris ferruginea,Species,Birds,20,40.556534,19.459768
4/20/2023,15:56:00,Circus pygargus,Species,Birds,1,40.539188,19.37735
4/20/2023,15:40:00,Larus michahellis,Species,Birds,1,40.539188,19.37735
4/20/2023,14:44:00,Falco subbuteo,Species,Birds,1,40.539188,19.37735
4/20/2023,14:25:00,Saxicola rubetra,Species,Birds,1,40.539188,19.37735
4/20/2023,13:00:00,Falco vespertinus,Species,Birds,1,40.539185,19.377319
4/20/2023,12:15:00,Curruca melanocephala,Species,Birds,1,40.539185,19.377319
4/20/2023,11:54:00,Larus michahellis,Species,Birds,3,40.539185,19.377306
4/20/2023,11:48:00,Falco tinnunculus,Species,Birds,1,40.539185,19.377306
4/20/2023,11:02:00,Curruca melanocephala,Species,Birds,1,40.539185,19.377306
4/20/2023,10:12:00,Circus pygargus,Species,Birds,1,40.539169,19.377314
4/20/2023,10:05:00,Thalasseus sandvicensis,Species,Birds,1,40.539169,19.377314
4/20/2023,10:01:00,Cecropis daurica,Species,Birds,6,40.539169,19.377314
4/20/2023,9:45:00,Thalasseus sandvicensis,Species,Birds,2,40.539169,19.377314
4/20/2023,9:41:00,Circus pygargus,Species,Birds,1,40.539169,19.377314
4/20/2023,9:39:00,Circus pygargus,Species,Birds,2,40.539169,19.377314
4/20/2023,9:34:00,Sterna hirundo,Species,Birds,1,40.539169,19.377314
4/20/2023,9:12:00,Merops apiaster,Species,Birds,2,40.539146,19.377289
4/20/2023,9:12:00,Falco tinnunculus,Species,Birds,1,40.539146,19.377289
4/20/2023,9:10:00,Larus michahellis,Species,Birds,5,40.539146,19.377289
4/20/2023,9:09:00,Egretta garzetta,Species,Birds,1,40.539146,19.377289
4/20/2023,9:08:00,Sterna hirundo,Species,Birds,3,40.539146,19.377289
4/20/2023,8:54:00,Sterna hirundo,Species,Birds,4,40.539146,19.377289
4/20/2023,8:49:00,Calonectris diomedea,Species,Birds,3,40.539146,19.377289
4/20/2023,8:43:00,Corvus corax,Species,Birds,2,40.539146,19.377289
4/20/2023,8:41:00,Anas platyrhynchos,Species,Birds,2,40.539146,19.377289
4/20/2023,8:32:00,Egretta garzetta,Species,Birds,5,40.539146,19.377289
4/20/2023,8:31:00,Accipiter nisus,Species,Birds,1,40.539146,19.377289
4/20/2023,8:28:00,Tachymarptis melba,Species,Birds,10,40.539146,19.377289
4/20/2023,8:26:00,Sterna hirundo,Species,Birds,1,40.539146,19.377289
4/20/2023,8:26:00,Larus michahellis,Species,Birds,10,40.539146,19.377289
4/20/2023,8:26:00,Calonectris diomedea,Species,Birds,5,40.539146,19.377289
4/19/2023,21:59:00,Zapornia pusilla,Species,Birds,1,40.507389,19.42354
4/19/2023,15:39:00,Falco tinnunculus,Species,Birds,1,40.538177,19.377745
4/19/2023,15:33:00,Ardea cinerea,Species,Birds,1,40.538177,19.377745
4/19/2023,15:19:00,Motacilla alba,Species,Birds,1,40.538177,19.377745
4/19/2023,15:11:00,Curruca melanocephala,Species,Birds,1,40.538177,19.377745
4/19/2023,15:04:00,Chloris chloris,Species,Birds,1,40.539272,19.377237
4/19/2023,14:34:00,Larus michahellis,Species,Birds,1,40.539272,19.377237
4/19/2023,14:09:00,Larus michahellis,Species,Birds,5,40.539272,19.377237
4/19/2023,13:07:00,Corvus corax,Species,Birds,2,40.539188,19.377319
4/19/2023,13:03:00,Larus michahellis,Species,Birds,1,40.539188,19.377319
4/19/2023,13:00:00,Egretta garzetta,Species,Birds,3,40.539158,19.377302
4/19/2023,12:54:00,Ardea cinerea,Species,Birds,1,40.539158,19.377302
4/19/2023,12:19:00,Curruca melanocephala,Species,Birds,1,40.539158,19.377302
4/19/2023,11:45:00,Larus michahellis,Species,Birds,2,40.539177,19.377342
4/19/2023,11:44:00,Phalacrocorax carbo,Species,Birds,1,40.539177,19.377342
4/19/2023,10:47:00,Falco vespertinus,Species,Birds,2,40.539177,19.377342
4/19/2023,10:46:00,Circus pygargus,Species,Birds,1,40.539177,19.377342
4/19/2023,10:29:00,Bubulcus ibis,Species,Birds,1,40.539177,19.377342
4/19/2023,10:28:00,Calonectris diomedea,Species,Birds,10,40.539177,19.377342
4/19/2023,10:13:00,Accipiter nisus,Species,Birds,1,40.539177,19.377342
4/19/2023,10:07:00,Calonectris diomedea,Species,Birds,1,40.539177,19.377342
4/19/2023,10:02:00,Egretta garzetta,Species,Birds,7,40.539177,19.377342
4/19/2023,10:02:00,Circus pygargus,Species,Birds,1,40.539177,19.377342
4/19/2023,10:01:00,Anthus cervinus,Species,Birds,2,40.539177,19.377342
4/19/2023,9:59:00,Accipiter nisus,Species,Birds,1,40.53915,19.377302
4/19/2023,9:58:00,Egretta garzetta,Species,Birds,1,40.53915,19.377302
4/19/2023,9:57:00,Thalasseus sandvicensis,Species,Birds,1,40.53915,19.377302
4/19/2023,9:56:00,Egretta garzetta,Species,Birds,5,40.53915,19.377302
4/19/2023,9:00:00,Sterna hirundo,Species,Birds,1,40.53915,19.377302
4/19/2023,8:57:00,Larus michahellis,Species,Birds,20,40.53915,19.377302
4/19/2023,8:46:00,Tadorna tadorna,Species,Birds,4,40.53915,19.377302
4/19/2023,8:36:00,Falco vespertinus,Species,Birds,2,40.53915,19.377302
4/19/2023,8:35:00,Falco vespertinus,Species,Birds,1,40.53915,19.377302
4/19/2023,8:35:00,Calonectris diomedea,Species,Birds,2,40.53915,19.377302
4/18/2023,15:01:00,Circus aeruginosus,Species,Birds,1,40.513515,19.462458
4/18/2023,14:19:00,Accipiter nisus,Species,Birds,1,40.513515,19.462458
4/18/2023,13:41:00,Buteo buteo,Species,Birds,2,40.513531,19.462368
4/18/2023,13:41:00,Circaetus gallicus,Species,Birds,1,40.513531,19.462368
4/18/2023,13:06:00,Remiz pendulinus,Species,Birds,1,40.513611,19.462603
4/18/2023,12:57:00,Upupa epops,Species,Birds,1,40.513611,19.462603
4/18/2023,12:57:00,Saxicola rubicola,Species,Birds,1,40.513611,19.462603
4/18/2023,12:56:00,Sylvia atricapilla,Species,Birds,1,40.513611,19.462603
4/18/2023,12:53:00,Buteo buteo,Species,Birds,1,40.513611,19.462603
4/18/2023,12:04:00,Corvus corax,Species,Birds,2,40.513611,19.462603
4/18/2023,12:01:00,Buteo buteo,Species,Birds,1,40.513592,19.462351
4/18/2023,11:03:00,Buteo buteo,Species,Birds,3,40.513592,19.462351
4/18/2023,10:32:00,Circaetus gallicus,Species,Birds,1,40.513538,19.4624
4/18/2023,10:25:00,Oriolus oriolus,Species,Birds,2,40.513538,19.4624
4/18/2023,10:17:00,Buteo buteo,Species,Birds,1,40.513538,19.4624
4/18/2023,10:05:00,Hieraaetus pennatus,Species,Birds,1,40.513538,19.4624
4/18/2023,9:22:00,Falco tinnunculus,Species,Birds,1,40.513569,19.462336
4/18/2023,9:06:00,Streptopelia turtur,Species,Birds,3,40.513569,19.462336
4/18/2023,9:06:00,Phalacrocorax carbo,Species,Birds,2,40.513569,19.462336
4/18/2023,8:41:00,Accipiter nisus,Species,Birds,1,40.513531,19.462269
4/18/2023,8:37:00,Burhinus oedicnemus,Species,Birds,4,40.513531,19.462269
4/18/2023,8:34:00,Phoenicopterus roseus,Species,Birds,976,40.513531,19.462269
4/18/2023,8:22:00,Circaetus gallicus,Species,Birds,1,40.513531,19.462269
4/18/2023,8:21:00,Chroicocephalus genei,Species,Birds,2,40.513531,19.462269
4/18/2023,8:21:00,Tadorna tadorna,Species,Birds,2,40.513531,19.462269
4/18/2023,8:21:00,Himantopus himantopus,Species,Birds,33,40.513531,19.462269
4/18/2023,8:21:00,Egretta garzetta,Species,Birds,8,40.513531,19.462269
4/17/2023,12:28:00,Saxicola rubicola,Species,Birds,2,40.523907,19.470274
4/17/2023,12:28:00,Lanius senator,Species,Birds,1,40.523849,19.470263
4/17/2023,12:28:00,Saxicola rubetra,Species,Birds,2,40.523678,19.470228
4/17/2023,12:28:00,Curruca communis,Species,Birds,1,40.523628,19.470226
4/17/2023,11:59:00,Phoenicopterus roseus,Species,Birds,320,40.513618,19.462336
4/17/2023,11:48:00,Himantopus himantopus,Species,Birds,49,40.513618,19.462336
4/17/2023,11:19:00,Falco subbuteo,Species,Birds,1,40.513618,19.462336
4/17/2023,11:03:00,Tachymarptis melba,Species,Birds,1,40.513618,19.462336
4/17/2023,11:00:00,Circaetus gallicus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:50:00,Circus aeruginosus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:46:00,Circus aeruginosus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:44:00,Tringa nebularia,Species,Birds,1,40.513596,19.462322
4/17/2023,10:43:00,Calidris pugnax,Species,Birds,1,40.513596,19.462322
4/17/2023,10:43:00,Himantopus himantopus,Species,Birds,53,40.513596,19.462322
4/17/2023,10:42:00,Spatula querquedula,Species,Birds,2,40.513596,19.462322
4/17/2023,10:37:00,Circaetus gallicus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:37:00,Tadorna tadorna,Species,Birds,2,40.513596,19.462322
4/17/2023,10:37:00,Recurvirostra avosetta,Species,Birds,15,40.513596,19.462322
4/17/2023,10:21:00,Falco tinnunculus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:18:00,Pelecanus crispus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:18:00,Buteo buteo,Species,Birds,2,40.513596,19.462322
4/17/2023,10:12:00,Circaetus gallicus,Species,Birds,1,40.513596,19.462322
4/17/2023,10:11:00,Buteo buteo,Species,Birds,1,40.513596,19.462322
4/17/2023,10:07:00,Accipiter gentilis,Species,Birds,1,40.513596,19.462322
4/17/2023,10:03:00,Falco tinnunculus,Species,Birds,2,40.513596,19.462322
4/17/2023,10:00:00,Falco tinnunculus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:59:00,Apus apus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:52:00,Tachymarptis melba,Species,Birds,27,40.513565,19.4624
4/17/2023,9:51:00,Falco eleonorae,Species,Birds,1,40.513565,19.4624
4/17/2023,9:44:00,Larus michahellis,Species,Birds,2,40.513565,19.4624
4/17/2023,9:40:00,Falco eleonorae,Species,Birds,1,40.513565,19.4624
4/17/2023,9:27:00,Cecropis daurica,Species,Birds,10,40.513565,19.4624
4/17/2023,9:24:00,Pelecanus crispus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:21:00,Tringa nebularia,Species,Birds,5,40.513565,19.4624
4/17/2023,9:21:00,Calidris pugnax,Species,Birds,7,40.513565,19.4624
4/17/2023,9:21:00,Phoenicopterus roseus,Species,Birds,722,40.513565,19.4624
4/17/2023,9:20:00,Larus michahellis,Species,Birds,3,40.513565,19.4624
4/17/2023,9:20:00,Tadorna tadorna,Species,Birds,2,40.513565,19.4624
4/17/2023,9:19:00,Tachymarptis melba,Species,Birds,3,40.513565,19.4624
4/17/2023,9:19:00,Tringa totanus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:16:00,Numenius arquata,Species,Birds,2,40.513565,19.4624
4/17/2023,9:14:00,Pelecanus crispus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:14:00,Himantopus himantopus,Species,Birds,61,40.513565,19.4624
4/17/2023,9:14:00,Anas platyrhynchos,Species,Birds,1,40.513565,19.4624
4/17/2023,9:13:00,Tadorna tadorna,Species,Birds,14,40.513565,19.4624
4/17/2023,9:13:00,Tringa erythropus,Species,Birds,2,40.513565,19.4624
4/17/2023,9:12:00,Tringa erythropus,Species,Birds,1,40.513565,19.4624
4/17/2023,9:11:00,Recurvirostra avosetta,Species,Birds,11,40.513565,19.4624
4/17/2023,9:10:00,Tringa erythropus,Species,Birds,2,40.513565,19.4624
4/17/2023,9:10:00,Pluvialis squatarola,Species,Birds,2,40.513565,19.4624
4/17/2023,9:09:00,Corvus corax,Species,Birds,1,40.513565,19.4624
4/17/2023,9:04:00,Corvus corax,Species,Birds,1,40.513565,19.4624
4/16/2023,23:02:00,Otus scops,Species,Birds,2,40.501682,19.407061
4/15/2023,17:43:00,Plegadis falcinellus,Species,Birds,50,40.985062,19.497002
3/29/2023,10:21:00,Fulica atra,Species,Birds,1,41.06675,20.639582
3/29/2023,10:20:00,Podiceps cristatus,Species,Birds,31,41.06675,20.639582
3/29/2023,10:19:00,Fulica atra,Species,Birds,4,41.06675,20.639582
3/29/2023,10:19:00,Chroicocephalus ridibundus,Species,Birds,20,41.06675,20.639582
3/29/2023,10:17:00,Microcarbo pygmaeus,Species,Birds,1,41.06675,20.639582
3/29/2023,10:07:00,Microcarbo pygmaeus,Species,Birds,1,41.051086,20.643322
3/29/2023,10:07:00,Phalacrocorax carbo,Species,Birds,10,41.051086,20.643322
3/29/2023,10:06:00,Larus michahellis,Species,Birds,1,41.051086,20.643322
3/29/2023,10:05:00,Podiceps cristatus,Species,Birds,2,41.051086,20.643322
3/29/2023,10:04:00,Tachybaptus ruficollis,Species,Birds,2,41.051086,20.643322
3/29/2023,10:04:00,Fulica atra,Species,Birds,32,41.051086,20.643322
3/29/2023,10:04:00,Microcarbo pygmaeus,Species,Birds,2,41.051086,20.643322
3/29/2023,9:53:00,Anas platyrhynchos,Species,Birds,2,41.031246,20.634804
3/29/2023,9:53:00,Chroicocephalus ridibundus,Species,Birds,4,41.031246,20.634804
3/29/2023,9:53:00,Microcarbo pygmaeus,Species,Birds,14,41.031246,20.634804
3/29/2023,9:48:00,Microcarbo pygmaeus,Species,Birds,1,40.993721,20.637974
3/29/2023,9:48:00,Chroicocephalus ridibundus,Species,Birds,4,40.993721,20.637974
3/29/2023,9:39:00,Microcarbo pygmaeus,Species,Birds,1,40.962826,20.644993
3/29/2023,9:39:00,Podiceps cristatus,Species,Birds,1,40.962826,20.644993
3/29/2023,9:39:00,Phalacrocorax carbo,Species,Birds,2,40.962826,20.644993
3/29/2023,9:39:00,Fulica atra,Species,Birds,8,40.962826,20.644993
3/29/2023,9:30:00,Tachybaptus ruficollis,Species,Birds,1,40.929794,20.641039
3/29/2023,9:29:00,Fulica atra,Species,Birds,2,40.929794,20.641039
3/29/2023,9:29:00,Microcarbo pygmaeus,Species,Birds,71,40.929794,20.641039
3/29/2023,9:18:00,Chroicocephalus ridibundus,Species,Birds,20,40.903408,20.658251
3/29/2023,9:18:00,Cygnus olor,Species,Birds,3,40.903408,20.658251
3/29/2023,9:18:00,Microcarbo pygmaeus,Species,Birds,2,40.903408,20.658251
3/29/2023,9:18:00,Chroicocephalus ridibundus,Species,Birds,18,40.903408,20.658251
3/29/2023,9:05:00,Chroicocephalus ridibundus,Species,Birds,7,40.901539,20.673014
3/29/2023,9:05:00,Microcarbo pygmaeus,Species,Birds,1,40.901539,20.673014
3/29/2023,9:05:00,Fulica atra,Species,Birds,43,40.901539,20.673014
3/29/2023,9:05:00,Podiceps cristatus,Species,Birds,45,40.901539,20.673014
3/29/2023,8:58:00,Fulica atra,Species,Birds,15,40.900688,20.700895
3/29/2023,8:58:00,Anas platyrhynchos,Species,Birds,3,40.900688,20.700895
3/29/2023,8:57:00,Podiceps cristatus,Species,Birds,117,40.900688,20.700895
3/29/2023,8:57:00,Larus michahellis,Species,Birds,1,40.900688,20.700895
3/29/2023,8:57:00,Calidris pugnax,Species,Birds,17,40.900688,20.700895
3/29/2023,8:56:00,Fulica atra,Species,Birds,10,40.900688,20.700895
3/29/2023,8:56:00,Egretta garzetta,Species,Birds,1,40.900688,20.700895
3/29/2023,8:56:00,Microcarbo pygmaeus,Species,Birds,11,40.900688,20.700895
3/29/2023,8:55:00,Cygnus olor,Species,Birds,2,40.900688,20.700895
3/29/2023,8:55:00,Chroicocephalus ridibundus,Species,Birds,229,40.900688,20.700895
3/29/2023,8:33:00,Anas crecca,Species,Birds,2,40.9058,20.725254
3/29/2023,8:33:00,Chroicocephalus ridibundus,Species,Birds,25,40.9058,20.725254
3/29/2023,8:32:00,Fulica atra,Species,Birds,15,40.9058,20.725254
3/29/2023,8:31:00,Podiceps cristatus,Species,Birds,4,40.9058,20.725254
3/29/2023,8:29:00,Aythya ferina,Species,Birds,2,40.9058,20.725254
3/29/2023,8:29:00,Anas crecca,Species,Birds,2,40.9058,20.725254
3/29/2023,8:29:00,Aythya fuligula,Species,Birds,11,40.9058,20.725254
3/29/2023,8:27:00,Podiceps cristatus,Species,Birds,74,40.9058,20.725254
3/28/2023,10:13:00,Anas platyrhynchos,Species,Birds,5,40.766304,20.923161
3/28/2023,10:12:00,Anas crecca,Species,Birds,4,40.766304,20.923161
3/28/2023,10:09:00,Podiceps cristatus,Species,Birds,2,40.766304,20.923161
3/28/2023,10:07:00,Circaetus gallicus,Species,Birds,1,40.766304,20.923161
3/28/2023,9:46:00,Microcarbo pygmaeus,Species,Birds,2,40.792202,20.916922
3/28/2023,9:45:00,Anas platyrhynchos,Species,Birds,2,40.792202,20.916922
3/28/2023,9:45:00,Podiceps cristatus,Species,Birds,2,40.792202,20.916922
3/28/2023,9:45:00,Podiceps nigricollis,Species,Birds,2,40.792202,20.916922
3/28/2023,9:34:00,Fulica atra,Species,Birds,1,40.790195,20.909496
3/28/2023,9:33:00,Larus michahellis,Species,Birds,2,40.790195,20.909496
3/28/2023,9:33:00,Egretta garzetta,Species,Birds,3,40.790195,20.909496
3/28/2023,9:33:00,Aythya fuligula,Species,Birds,33,40.790195,20.909496
3/28/2023,9:33:00,Fulica atra,Species,Birds,18,40.790195,20.909496
3/28/2023,9:32:00,Aythya ferina,Species,Birds,24,40.790195,20.909496
3/28/2023,9:29:00,Podiceps cristatus,Species,Birds,20,40.790195,20.909496
3/28/2023,9:28:00,Fulica atra,Species,Birds,2,40.790195,20.909496
3/28/2023,9:27:00,Larus michahellis,Species,Birds,3,40.790195,20.909496
3/28/2023,9:25:00,Egretta garzetta,Species,Birds,1,40.790195,20.909496
3/28/2023,9:23:00,Microcarbo pygmaeus,Species,Birds,2,40.790195,20.909496
3/28/2023,9:23:00,Fulica atra,Species,Birds,8,40.790195,20.909496
3/28/2023,9:23:00,Ardea cinerea,Species,Birds,1,40.790195,20.909496
3/28/2023,9:04:00,Fulica atra,Species,Birds,1,40.858566,20.947006
3/28/2023,9:04:00,Anas platyrhynchos,Species,Birds,2,40.858566,20.947006
3/28/2023,9:02:00,Anas platyrhynchos,Species,Birds,2,40.858566,20.947006
3/28/2023,8:59:00,Aythya fuligula,Species,Birds,1,40.864552,20.93931
3/28/2023,8:58:00,Fulica atra,Species,Birds,1,40.864552,20.93931
3/28/2023,8:58:00,Ardea cinerea,Species,Birds,1,40.864552,20.93931
3/28/2023,8:58:00,Podiceps cristatus,Species,Birds,3,40.864552,20.93931
3/28/2023,8:57:00,Chroicocephalus ridibundus,Species,Birds,1,40.866825,20.933653
3/28/2023,8:51:00,Microcarbo pygmaeus,Species,Birds,2,40.88308,20.924395
3/28/2023,8:51:00,Podiceps cristatus,Species,Birds,10,40.88308,20.924395
3/28/2023,8:49:00,Podiceps nigricollis,Species,Birds,5,40.88308,20.924395
3/28/2023,8:48:00,Anas platyrhynchos,Species,Birds,7,40.88308,20.924395
3/28/2023,8:47:00,Fulica atra,Species,Birds,57,40.88308,20.924395
3/28/2023,8:46:00,Chroicocephalus ridibundus,Species,Birds,69,40.88308,20.924395
3/28/2023,8:46:00,Chroicocephalus ridibundus,Species,Birds,180,40.88308,20.924395
3/28/2023,8:44:00,Aythya fuligula,Species,Birds,3,40.88308,20.924395
3/28/2023,8:44:00,Larus michahellis,Species,Birds,2,40.88308,20.924395
3/28/2023,8:44:00,Aythya ferina,Species,Birds,8,40.88308,20.924395
3/28/2023,8:44:00,Ardea cinerea,Species,Birds,1,40.88308,20.924395
3/28/2023,8:41:00,Fulica atra,Species,Birds,77,40.88308,20.924395
