datasetID;type;language;license;rightsHolder;accessRights;institutionCode;datasetName;basisOfRecord;occurrenceID1;catalogueNumber;occurrenceID2;occurrenceID;recordedBy;organismQuantity;organismQuantityType;occurrenceStatus;occurrenceRemarks;eventDate;eventTime;habitat;decimalLongitude;decimalLatitude;geodeticDatum;coordinateUncertaintyInMeters;scientificName;verbatimIdentification;kingdom;taxonRank
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;VzRJVXJPS2YwVWFLcWJMTERDTmY;VzRJVXJPS2YwVWFLcWJMTERDTmY;866:VzRJVXJPS2YwVWFLcWJMTERDTmY;MONT:OCC:866;MR,BS;;count - countRange;Present;Audio recording;2020-05-26;8:32:00 p.m.;;18.68622;42.38122;WGS84;30;Pipistrellus;P. khulii/nathusii;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;RTdzPlFKNkt4WytGUUpLTFcrKkM;RTdzPlFKNkt4WytGUUpLTFcrKkM;867:RTdzPlFKNkt4WytGUUpLTFcrKkM;MONT:OCC:867;MR,BS;;count - countRange;Present;Audio recording;2020-05-26;8:39:00 p.m.;;18.68391;42.38219;WGS84;30;;M.capacc./daubentonii;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;IXolbTtVPk1UTyp1UmFsUVByKWI;IXolbTtVPk1UTyp1UmFsUVByKWI;868:IXolbTtVPk1UTyp1UmFsUVByKWI;MONT:OCC:868;MR,BS;;count - countRange;Present;Audio recording;2020-05-26;9:03:00 p.m.;;18.68503;42.38419;WGS84;30;Rhinolophus;Rhinolophus sp.;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;U2hpKWo1VEhLUEJjO3lKUU0-d20;U2hpKWo1VEhLUEJjO3lKUU0-d20;869:U2hpKWo1VEhLUEJjO3lKUU0-d20;MONT:OCC:869;MR,BS;;count - countRange;Present;Audio recording;2020-05-26;9:11:00 p.m.;;18.68240;42.38603;WGS84;30;Pipistrellus;P. khulii/nathusii;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;IWlvZSU-eFFlcDRQVGFsV1VkVnk;IWlvZSU-eFFlcDRQVGFsV1VkVnk;870:IWlvZSU-eFFlcDRQVGFsV1VkVnk;MONT:OCC:870;MR,BS;;count - countRange;Present;Audio recording;2020-05-26;9:05:00 p.m.;;18.68391;42.38219;WGS84;30;Myotis;Myotis sp.;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;US1WWiFCJjZOLVc2K0xjZDowZzg;US1WWiFCJjZOLVc2K0xjZDowZzg;871:US1WWiFCJjZOLVc2K0xjZDowZzg;MONT:OCC:871;Ilija Ćetkovic;1;count - countRange;Present;Visually perceived;2020-04-30;6:17:00 p.m.;;18.79065;42.34229;WGS84;30;Capreolus capreolus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;XU0rM3dMOih5elpzN1VzazUtKTo;XU0rM3dMOih5elpzN1VzazUtKTo;872:XU0rM3dMOih5elpzN1VzazUtKTo;MONT:OCC:872;Ilija Ćetkovic;1;count - countRange;Present;Visually perceived;2020-05-23;9:20:00 p.m.;;18.79065;42.34229;WGS84;30;Martes foina;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;KGprU3g8TlRla2NkNjwpdTo2T3c;KGprU3g8TlRla2NkNjwpdTo2T3c;873:KGprU3g8TlRla2NkNjwpdTo2T3c;MONT:OCC:873;Ilija Ćetkovic;1;count - countRange;Present;Visually perceived;2020-05-23;6:17:00 p.m.;;18.77677;42.36759;WGS84;30;Lepus europaeus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;UmtqWShAeCEyKllndHlsQk1UcS0;UmtqWShAeCEyKllndHlsQk1UcS0;874:UmtqWShAeCEyKllndHlsQk1UcS0;MONT:OCC:874;Ilija Ćetkovic;1;count - countRange;Present;Visually perceived;2020-05-23;6:17:00 p.m.;;18.77677;42.36759;WGS84;30;Vulpes vulpes;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WzJFSDwhKTdnYzc4Y2NXVCNPI2Q;WzJFSDwhKTdnYzc4Y2NXVCNPI2Q;875:WzJFSDwhKTdnYzc4Y2NXVCNPI2Q;MONT:OCC:875;MR,SR;;count - countRange;Present;Visually perceived;2019-03-31;2:53:00 a.m.;;18.78753;42.35740;WGS84;30;Sus scrofa;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;PnFuSFMrVnRQdjhDUyp2JmVhem4;PnFuSFMrVnRQdjhDUyp2JmVhem4;876:PnFuSFMrVnRQdjhDUyp2JmVhem4;MONT:OCC:876;MR,SR;;count - countRange;Present;Visually perceived;2019-04-05;12:16:00 a.m.;;18.78753;42.35740;WGS84;30;Vulpes vulpes;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WUBmbFI6V0tabihUPGNJeDxITnQ;WUBmbFI6V0tabihUPGNJeDxITnQ;877:WUBmbFI6V0tabihUPGNJeDxITnQ;MONT:OCC:877;MR,SR;;count - countRange;Present;Visually perceived;2019-04-08;1:15:00 p.m.;;18.78753;42.35740;WGS84;30;Sciurus vulgaris;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;UUZMPihxUXpJUkMrUkJad2FqVno;UUZMPihxUXpJUkMrUkJad2FqVno;878:UUZMPihxUXpJUkMrUkJad2FqVno;MONT:OCC:878;MR,SR;;count - countRange;Present;Visually perceived;2019-04-09;10:28:00 a.m.;;18.78753;42.35740;WGS84;30;Canis aureus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;UHArNFQ6RE40PEN1RFBzMWZYJms;UHArNFQ6RE40PEN1RFBzMWZYJms;879:UHArNFQ6RE40PEN1RFBzMWZYJms;MONT:OCC:879;MR,SR;;count - countRange;Present;Visually perceived;2019-04-12;10:04:00 p.m.;;18.78753;42.35740;WGS84;30;Felis silvestris;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;STt0JW5lakJrN1dUPDVTWXghSCM;STt0JW5lakJrN1dUPDVTWXghSCM;880:STt0JW5lakJrN1dUPDVTWXghSCM;MONT:OCC:880;MR,SR;;count - countRange;Present;Visually perceived;2019-03-27;1:36:00 a.m.;;18.79024;42.34867;WGS84;30;Meles meles;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;RS1vZTRnemZwdkVtLUprT2M6T24;RS1vZTRnemZwdkVtLUprT2M6T24;881:RS1vZTRnemZwdkVtLUprT2M6T24;MONT:OCC:881;MR,SR;;count - countRange;Present;Visually perceived;2019-03-29;7:58:00 p.m.;;18.79024;42.34867;WGS84;30;Meles meles;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;KSNVbDJOUjVmSUg0VzA-MSFvcWo;KSNVbDJOUjVmSUg0VzA-MSFvcWo;882:KSNVbDJOUjVmSUg0VzA-MSFvcWo;MONT:OCC:882;MR,SR;;count - countRange;Present;Visually perceived;2019-03-27;9:36:00 p.m.;;18.79024;42.34867;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SjdGNUx2Q3UtOyhIa3BDeVdPRnA;SjdGNUx2Q3UtOyhIa3BDeVdPRnA;883:SjdGNUx2Q3UtOyhIa3BDeVdPRnA;MONT:OCC:883;MR,SR;;count - countRange;Present;Visually perceived;2019-03-31;6:36:00 a.m.;;18.79024;42.34867;WGS84;30;Vulpes vulpes;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;KnN6Z25WTm84a0NDNERVPmdxKSU;KnN6Z25WTm84a0NDNERVPmdxKSU;884:KnN6Z25WTm84a0NDNERVPmdxKSU;MONT:OCC:884;Mr, Bs, SR;;count - countRange;Present;A dead animal;2020-06-19;4:02:00 p.m.;;18.53945;42.45755;WGS84;30;Rattus rattus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WDMqVkBMd0IwZlgxcjM3dioqbmM;WDMqVkBMd0IwZlgxcjM3dioqbmM;885:WDMqVkBMd0IwZlgxcjM3dioqbmM;MONT:OCC:885;MR, SR;;count - countRange;Present;Visually perceived;2020-04-15;9:21:00 p.m.;;18.76593;42.40385;WGS84;30;Martes foina;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;V1FLQUYjNUtNNC1MTm47dSN3JnY;V1FLQUYjNUtNNC1MTm47dSN3JnY;886:V1FLQUYjNUtNNC1MTm47dSN3JnY;MONT:OCC:886;MR, SR;;count - countRange;Present;Visually perceived;2020-04-15;10:25:00 p.m.;;18.76593;42.40385;WGS84;30;Canis aureus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;UzhieFcyR0QpRjM3OFR0VTVzb3k;UzhieFcyR0QpRjM3OFR0VTVzb3k;887:UzhieFcyR0QpRjM3OFR0VTVzb3k;MONT:OCC:887;MR, SR;;count - countRange;Present;Visually perceived;2020-04-21;10:21:00 p.m.;;18.76593;42.40385;WGS84;30;Meles meles;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;R0MtWyZKMzoha0g7TVYwZHdQYUc;R0MtWyZKMzoha0g7TVYwZHdQYUc;888:R0MtWyZKMzoha0g7TVYwZHdQYUc;MONT:OCC:888;MR, SR;;count - countRange;Present;Visually perceived;2020-04-11;11:24:00 a.m.;;18.76593;42.40385;WGS84;30;Sciurus vulgaris;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SG9vd01kKiZAWGp1eFctSCtxLVM;SG9vd01kKiZAWGp1eFctSCtxLVM;889:SG9vd01kKiZAWGp1eFctSCtxLVM;MONT:OCC:889;Zoran Radonjić;;count - countRange;Present;Visually perceived;2020-05-25;11:51:00 a.m.;;18.74554;42.39116;WGS84;30;Herpestes auropunctatus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;S0tLVHYqYm9PREojV1JSQkdSNSU;S0tLVHYqYm9PREojV1JSQkdSNSU;890:S0tLVHYqYm9PREojV1JSQkdSNSU;MONT:OCC:890;MR, SR;;count - countRange;Present;Visually perceived;2020-04-11;11:24:00 a.m.;;18.76593;42.40385;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;UVMoKUNaaXVPUWE3T2ZwbDxOVEY;UVMoKUNaaXVPUWE3T2ZwbDxOVEY;891:UVMoKUNaaXVPUWE3T2ZwbDxOVEY;MONT:OCC:891;bs;;count - countRange;Present;;2020-06-23;9:52:00 p.m.;;19.67071;42.74173;WGS84;30;Vulpes vulpes;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;XVNBZVtrampMaFpQNHNJbnFlVU4;XVNBZVtrampMaFpQNHNJbnFlVU4;892:XVNBZVtrampMaFpQNHNJbnFlVU4;MONT:OCC:892;MR;;count - countRange;Present;A dead animal, trampled on the road;2020-06-25;9:22:00 a.m.;;18.76798;42.42538;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;KUwqb0cxcjBSMjRrJkJZdWgrWmo;KUwqb0cxcjBSMjRrJkJZdWgrWmo;893:KUwqb0cxcjBSMjRrJkJZdWgrWmo;MONT:OCC:893;MR;;count - countRange;Present;Trampled on the road;2020-06-25;9:25:00 a.m.;;18.76667;42.40936;WGS84;30;Glis glis;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;S0UhbWxxUiFwIyVKYjIyTENbNSo;S0UhbWxxUiFwIyVKYjIyTENbNSo;894:S0UhbWxxUiFwIyVKYjIyTENbNSo;MONT:OCC:894;MR;;count - countRange;Present;Visually perceived;2020-06-25;9:26:00 a.m.;;18.76667;42.40936;WGS84;30;Herpestes auropunctatus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WERlSzlAeWVdWEduaDw2YUtYczY;WERlSzlAeWVdWEduaDw2YUtYczY;895:WERlSzlAeWVdWEduaDw2YUtYczY;MONT:OCC:895;MR;;count - countRange;Present;A dead animal;2020-06-25;4:36:00 p.m.;;18.77458;42.33228;WGS84;30;Herpestes auropunctatus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;VUNnZD5QYlJSZEFpPCs3QllIajY;VUNnZD5QYlJSZEFpPCs3QllIajY;896:VUNnZD5QYlJSZEFpPCs3QllIajY;MONT:OCC:896;MR;;count - countRange;Present;Trampled on the road;2020-06-26;9:16:00 a.m.;;19.06147;42.57452;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WlJTdFdqVGFRU0pDWSpFVyNuQk4;WlJTdFdqVGFRU0pDWSpFVyNuQk4;897:WlJTdFdqVGFRU0pDWSpFVyNuQk4;MONT:OCC:897;MR;;count - countRange;Present;Trampled on the road;2020-06-26;9:24:00 a.m.;;19.11908;42.52493;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;PE0qMUdHeVo1RjM4XW5tKzdxT1Y;PE0qMUdHeVo1RjM4XW5tKzdxT1Y;898:PE0qMUdHeVo1RjM4XW5tKzdxT1Y;MONT:OCC:898;MR;;count - countRange;Present;Trampled on the road;2020-06-26;9:24:00 a.m.;;19.11908;42.52493;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;VWRBI0VbS3hdR0RbTiFabWphO2s;VWRBI0VbS3hdR0RbTiFabWphO2s;899:VWRBI0VbS3hdR0RbTiFabWphO2s;MONT:OCC:899;MR;;count - countRange;Present;Trampled on the road;2020-06-26;9:28:00 a.m.;;19.16024;42.48965;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;Kk1kKmJ6WG56b29yLWRLQ2N0VSY;Kk1kKmJ6WG56b29yLWRLQ2N0VSY;900:Kk1kKmJ6WG56b29yLWRLQ2N0VSY;MONT:OCC:900;MR;;count - countRange;Present;Trampled on the road;2020-06-26;9:30:00 a.m.;;19.16847;42.48016;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;TkxNcypqaHJhaWIxKzxBZVJkKCo;TkxNcypqaHJhaWIxKzxBZVJkKCo;901:TkxNcypqaHJhaWIxKzxBZVJkKCo;MONT:OCC:901;MR, BŠ, ZR;;count - countRange;Present;Trampled on the road;2020-06-26;12:17:00 p.m.;;19.50084;42.80975;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SnJNW2Vsb0BYNj5YJS08d3AyUGY;SnJNW2Vsb0BYNj5YJS08d3AyUGY;902:SnJNW2Vsb0BYNj5YJS08d3AyUGY;MONT:OCC:902;MR, BŠ, ZR;;count - countRange;Present;Trampled on the road;2020-06-26;12:25:00 p.m.;;19.54519;42.77373;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WmhBKlE8I3chVFNST3BSSVh2c0Y;WmhBKlE8I3chVFNST3BSSVh2c0Y;903:WmhBKlE8I3chVFNST3BSSVh2c0Y;MONT:OCC:903;BŠ, MR, ZR;;count - countRange;Present;Excrement;2020-06-26;12:35:00 p.m.;;19.54519;42.77373;WGS84;30;Lutra lutra;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;QypbQ1NyIUtyQlUzPjFbWkA2R0s;QypbQ1NyIUtyQlUzPjFbWkA2R0s;904:QypbQ1NyIUtyQlUzPjFbWkA2R0s;MONT:OCC:904;BŠ, MR, ZR;;count - countRange;Present;Excrement;2020-06-26;12:54:00 p.m.;;19.26365;42.42447;WGS84;30;Lutra lutra;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;VTNLaTRMLUx3ajYyTXlDTDB6Mms;VTNLaTRMLUx3ajYyTXlDTDB6Mms;905:VTNLaTRMLUx3ajYyTXlDTDB6Mms;MONT:OCC:905;BŠ, MR, ZR;;count - countRange;Present;Excrement;2020-06-26;1:19:00 p.m.;;19.59208;42.75024;WGS84;30;Lutra lutra;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SnVlaSpLLUZVTlglQmVoKzsreSo;SnVlaSpLLUZVTlglQmVoKzsreSo;906:SnVlaSpLLUZVTlglQmVoKzsreSo;MONT:OCC:906;Mr NS;;count - countRange;Present;Trampled on the road;2020-06-27;2:47:00 p.m.;;19.84344;42.69080;WGS84;30;Erinaceus romanicus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SW5hNDo1XXE6bis-WllraHNnKFc;SW5hNDo1XXE6bis-WllraHNnKFc;907:SW5hNDo1XXE6bis-WllraHNnKFc;MONT:OCC:907;MR BS;25;count - countRange;Present;Shelter;2020-06-27;4:07:00 p.m.;;19.78710;42.61969;WGS84;30;Rhinolophus hipposideros;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;TlcyXSU1NTlyWWhDMXBWanlhKzs;TlcyXSU1NTlyWWhDMXBWanlhKzs;908:TlcyXSU1NTlyWWhDMXBWanlhKzs;MONT:OCC:908;BŠ;;count - countRange;Present;Audio recording;2020-06-23;8:46:00 p.m.;;19.79458;42.72889;WGS84;30;Nyctalus noctula;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;PExiT0poUDxMaiZXbE9VOk8wSXQ;PExiT0poUDxMaiZXbE9VOk8wSXQ;909:PExiT0poUDxMaiZXbE9VOk8wSXQ;MONT:OCC:909;BS;;count - countRange;Present;Audio recording;2020-06-23;9:17:00 p.m.;;19.75485;42.73614;WGS84;30;Pipistellus pygmaeus;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;Kzc3R3QoRHFrbV1YQylCaXg4O0M;Kzc3R3QoRHFrbV1YQylCaXg4O0M;910:Kzc3R3QoRHFrbV1YQylCaXg4O0M;MONT:OCC:910;BŠ;;count - countRange;Present;Audio recording;2020-06-23;9:48:00 p.m.;;19.66887;42.74140;WGS84;30;;Poslato Acu;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;SU1ZbDZqKlF5RGREV1lkMnZRWnE;SU1ZbDZqKlF5RGREV1lkMnZRWnE;911:SU1ZbDZqKlF5RGREV1lkMnZRWnE;MONT:OCC:911;BŠ;;count - countRange;Present;Audio recording;2020-06-23;9:17:00 p.m.;;19.66449;42.74394;WGS84;30;;Poslato Acu;Animalia;Genus
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;I2pvO0ImdEVlR2s4VCl0OWNueEI;I2pvO0ImdEVlR2s4VCl0OWNueEI;912:I2pvO0ImdEVlR2s4VCl0OWNueEI;MONT:OCC:912;BŠ;;count - countRange;Present;Audio recording;2020-06-23;10:02:00 p.m.;;19.66962;42.74111;WGS84;30;Myotis myotis;;Animalia;species
https://doi.org/10.15468/jr2me6;Event;en;http://creativecommons.org/publicdomain/zero/1.0/;Wildlife Montenegro;http://www.inbo.be/en/norms-for-data-use;Wildlife Montenegro;Wildlife Montenegro, mammals in Montenegro;humanObservation;WjV4OUpablhybE1HMiYzOmxCK3E;WjV4OUpablhybE1HMiYzOmxCK3E;913:WjV4OUpablhybE1HMiYzOmxCK3E;MONT:OCC:913;BŠ;;count - countRange;Present;Audio recording;2020-06-23;10:03:00 p.m.;;19.65891;42.73867;WGS84;30;Barbastella barbastellus;;Animalia;species
